tweet_id,location,date,likes,retweets,text
1468397962380419076,"Maryland, USA",2021-12-08,222,19,"I gotta tell you, man, it is really irresponsible for you to push vaccine skepticism when those jabs are saving lives. 

You really don’t have any sense of decency, do you? https://t.co/EUzylVgStg"
1472701418171559936,"Palo Alto, CA",2021-12-19,13851,2298,"Hearing few school districts contemplating going virtual in January

Please don't

We can keep kids &amp; teachers safe in schools

And if leaders close schools but leave bars open?

Means they care neither about kids nor COVID

Schools should be the last to close, first to open"
1473453305955160068,"Seattle, WA",2021-12-22,155590,17299,"the funniest part of the 2011 comedy ""Contagion"" is when they invent a lifesaving vaccine at the end, and then everyone takes the vaccine. hahahaha fantastic writing"
1466847193491550210,"Mongo, Indiana",2021-12-03,0,0,"@LeahMcGrathRD Rapid tests are economical and available in Germany, unlike the US.  And then a PCR test for confirmation.  I’d guess Covid is not political in Germany?"
1466031701688266756,"Florida, USA",2021-12-01,0,0,https://t.co/ELkPjoxUnG
1475321116230963201,"Sunnyvale, CA",2021-12-27,0,0,Would u rather catch Covid or an STD ???
1473886433295360002,"Florissant, MO",2021-12-23,0,0,@mcfunny @BurgerLab12 @JSAHolmes @ADevotedYogi @MaureenStroud @bigmack600 @pawley_robert @cappsie @frugalsues @ChrisJohnsonMD @nancy41603 @JT375043170 @MdRisette @Chris_F_Carson @TierraHenson @andylumm @lochard24 @barryjohnreid21 @NextGenRed @RTheatheist @johnnyutah66623 @BioVisionary @Bill20538001 @WhoCares011813 @livefre85257272 @wjack76995 @Truth_in_Number @UnclebuckJ @Bebert701 @Kathmarval @markmcdougall13 @nyob7714 @BrowningNeelyn @KayVonPaul @Alex_on_A14 @WendyOrent @ghoppe @Will_holliday1 @NateWeymouth @FineAndBrennan @JohnBee888 @carlsmythe @ItsAllLies1 @ADreyzen @RodFair2 @DEKKplans @KAMasse81 @jamesgordon4th @DontMes70957787 @Jenni86587557 We don't believe covid is more than Power Control Money and Absent T Ballots. We have never been tested for covid. Is our opinion you get tested for the flu and get treatment. If you test for covid instead you get no treatment. What is the difference between flu and covid?
1466209006867951622,"College Park, Maryland",2021-12-02,224,55,"Colleagues and comrades, please remember:

We're still in a pandemic.
We're still human beings.
There is only so much we can take.

If your students reach out and tell you they are in crisis, believe them. Be kind. Be compassionate. Be flexible. Be trustworthy.

#ProfLife"
1470008263013982212,"Pittsburgh, PA",2021-12-12,158,30,"@MeidasTouch Consider...3 existential threats: climate change, a pandemic, an entire party supporting an attempted coup....and most Americans and the MSM are going about business as usual. This is going to get worse...much worse."
1476712232754954240,"Woodland, CA",2021-12-31,22,10,"Hey guys, I tested positive today for Covid-19 and believe I was exposed at Fireup on Tuesday. If you were also at PK Fireup #22 or around me after Tuesday this week, please get tested.

@EDC_JuniorB tested negative just now and will be running SST. Feel free to DM with questions"
1467155280576327683,"Charlotte, NC",2021-12-04,3,1,@davidlonderee @hornets @FKNTORO @DougBransonLOH @daviDBWalker This is a great roster for a Dell Eric and Ashley catch Covid and we need som fill ins 😂
1466960144349024265,"Oregon, USA",2021-12-04,56,10,"@AnonCitizenUK I am not worried about the China virus at all.  But the government and media, along with this brain washed and hypnotized people. 

World wide,  people simply believing the left media information are not thinking.  But so many of them out there."
1470583444451336192,"Minnesota, USA",2021-12-14,688,285,"Spoke to infectious disease Dr. Andrew Morris (@ASPphysician) about pro sports events &amp; Omicron.
He says Omicron cases doubling in Ont. every 2-3 days. Estimates 10K daily cases by Dec. 31. Predicts Ont. govt will soon have to close NHL/NBA games to fans.
""Govt has no choice."""
1473089395599331333,"Round Rock, TX",2021-12-21,2,0,@ByronYork The CDC announcement today makes Biden speech timely. No way political
1474500729268174848,"New Orleans, LA",2021-12-24,206207,12853,wait so the vaccine cards printed on white construction paper filled out with ballpoint pens are being COUNTERFEITED????
1466506731819700228,"Va Beach, Virginia",2021-12-02,0,0,Biden says the US must 'vaccinate the rest of the world' to beat COVID-19 pandemic https://t.co/DaHTfhw3wJ https://t.co/kDPHMnAm4x
1476407467437445124,"Memphis, TN",2021-12-30,123,16,"🧵: please remember that those to blame for this out of control pandemic are not your local bars, your coworkers, or even your unvaccinated relatives. Individual efforts to mitigate the spread have been continually undermined by the government. The lack of social"
